y_token_train,y_list,GPT_ans,Hobert_ans,GPT,HeBERT
573,Positive,Positive,Positive,TRUE,TRUE
574,Positive,Neutral,Negative,FALSE,FALSE
575,Positive,Positive,Positive,TRUE,TRUE
576,Positive,Positive,Positive,TRUE,TRUE
577,Negative,Neutral,Negative,FALSE,TRUE
578,Negative,Negative,Negative,TRUE,TRUE
579,Negative,Neutral,Negative,FALSE,TRUE
580,Positive,Positive,Negative,TRUE,FALSE
581,Positive,Positive,Negative,TRUE,FALSE
582,Negative,Negative,Negative,TRUE,TRUE
583,Positive,Positive,Negative,TRUE,FALSE
584,Positive,Neutral,Positive,FALSE,TRUE
585,Negative,Neutral,Negative,FALSE,TRUE
586,Negative,Negative,Negative,TRUE,TRUE
587,Positive,Positive,Positive,TRUE,TRUE
588,Positive,Negative,Negative,FALSE,FALSE
589,Positive,Negative,Negative,FALSE,FALSE
590,Positive,Neutral,Positive,FALSE,TRUE
591,Positive,Negative,Negative,FALSE,FALSE
592,Positive,Neutral,Positive,FALSE,TRUE
593,Positive,Positive,Positive,TRUE,TRUE
594,Negative,Negative,Negative,TRUE,TRUE
595,Positive,Negative,Negative,FALSE,FALSE
596,Positive,Positive,Positive,TRUE,TRUE
597,Positive,Neutral,Positive,FALSE,TRUE
598,Positive,Positive,Positive,TRUE,TRUE
599,Negative,Neutral,Negative,FALSE,TRUE
600,Negative,Neutral,Negative,FALSE,TRUE
601,Positive,Positive,Positive,TRUE,TRUE
602,Positive,Positive,Positive,TRUE,TRUE
603,Positive,Positive,Positive,TRUE,TRUE
604,Positive,Negative,Positive,FALSE,TRUE
605,Neutral,Positive,Positive,FALSE,FALSE
606,Positive,Neutral,Negative,FALSE,FALSE
607,Positive,Negative,Negative,FALSE,FALSE
608,Negative,Negative,Negative,TRUE,TRUE
609,Negative,Negative,Negative,TRUE,TRUE
610,Positive,Positive,Positive,TRUE,TRUE
611,Negative,Negative,Negative,TRUE,TRUE
612,Positive,Positive,Positive,TRUE,TRUE
613,Positive,Neutral,Positive,FALSE,TRUE
614,Neutral,Negative,Positive,FALSE,FALSE
615,Neutral,Negative,Negative,FALSE,FALSE
616,Positive,Positive,Positive,TRUE,TRUE
617,Positive,Positive,Positive,TRUE,TRUE
618,Positive,Positive,Negative,TRUE,FALSE
619,Positive,Positive,Positive,TRUE,TRUE
620,Positive,Neutral,Positive,FALSE,TRUE
621,Negative,Neutral,Negative,FALSE,TRUE
622,Negative,Negative,Negative,TRUE,TRUE
623,Positive,Positive,Positive,TRUE,TRUE
624,Positive,Positive,Positive,TRUE,TRUE
625,Positive,Neutral,Positive,FALSE,TRUE
626,Negative,Neutral,Negative,FALSE,TRUE
627,Positive,Positive,Positive,TRUE,TRUE
628,Positive,Positive,Positive,TRUE,TRUE
629,Negative,Neutral,Neutral,FALSE,FALSE
630,Negative,Neutral,Negative,FALSE,TRUE
631,Positive,Positive,Negative,TRUE,FALSE
632,Negative,Negative,Negative,TRUE,TRUE
633,Positive,Positive,Positive,TRUE,TRUE
634,Positive,Negative,Negative,FALSE,FALSE
635,Positive,Positive,Positive,TRUE,TRUE
636,Positive,Negative,Positive,FALSE,TRUE
637,Positive,Positive,Negative,TRUE,FALSE
638,Positive,Negative,Negative,FALSE,FALSE
639,Positive,Positive,Positive,TRUE,TRUE
640,Positive,Positive,Positive,TRUE,TRUE
641,Negative,Positive,Negative,FALSE,TRUE
642,Positive,Positive,Positive,TRUE,TRUE
643,Positive,Positive,Positive,TRUE,TRUE
644,Positive,Positive,Positive,TRUE,TRUE
645,Positive,Neutral,Negative,FALSE,FALSE
646,Positive,Positive,Positive,TRUE,TRUE
647,Negative,Negative,Negative,TRUE,TRUE
648,Negative,Neutral,Negative,FALSE,TRUE
649,Positive,Positive,Positive,TRUE,TRUE
650,Positive,Positive,Positive,TRUE,TRUE
651,Positive,Positive,Negative,TRUE,FALSE
652,Negative,Negative,Negative,TRUE,TRUE
653,Negative,Negative,Negative,TRUE,TRUE
654,Positive,Neutral,Negative,FALSE,FALSE
655,Negative,Negative,Negative,TRUE,TRUE
656,Positive,Negative,Negative,FALSE,FALSE
657,Positive,Negative,Positive,FALSE,TRUE
658,Negative,Negative,Negative,TRUE,TRUE
659,Positive,Positive,Positive,TRUE,TRUE
660,Positive,Negative,Positive,FALSE,TRUE
661,Negative,Negative,Negative,TRUE,TRUE
662,Negative,Neutral,Positive,FALSE,FALSE
663,Positive,Positive,Positive,TRUE,TRUE
664,Positive,Positive,Negative,TRUE,FALSE
665,Negative,Negative,Negative,TRUE,TRUE
666,Negative,Negative,Negative,TRUE,TRUE
667,Negative,Neutral,Negative,FALSE,TRUE
668,Positive,Positive,Positive,TRUE,TRUE
669,Negative,Negative,Negative,TRUE,TRUE
670,Positive,Negative,Negative,FALSE,FALSE
671,Positive,Positive,Positive,TRUE,TRUE
672,Positive,Positive,Positive,TRUE,TRUE
673,Neutral,Neutral,Negative,TRUE,FALSE
674,Negative,Negative,Negative,TRUE,TRUE
675,Positive,Neutral,Positive,FALSE,TRUE
676,Positive,Positive,Positive,TRUE,TRUE
677,Positive,Neutral,Negative,FALSE,FALSE
678,Positive,Positive,Positive,TRUE,TRUE
679,Positive,Positive,Positive,TRUE,TRUE
680,Negative,Negative,Negative,TRUE,TRUE
681,Positive,Positive,Positive,TRUE,TRUE
682,Negative,Negative,Negative,TRUE,TRUE
683,Positive,Negative,Negative,FALSE,FALSE
684,Positive,Neutral,Positive,FALSE,TRUE
685,Positive,Positive,Positive,TRUE,TRUE
686,Positive,Positive,Negative,TRUE,FALSE
687,Negative,Negative,Negative,TRUE,TRUE
688,Positive,Negative,Positive,FALSE,TRUE
689,Negative,Negative,Negative,TRUE,TRUE
690,Positive,Neutral,Positive,FALSE,TRUE
691,Positive,Positive,Negative,TRUE,FALSE
692,Positive,Positive,Positive,TRUE,TRUE
693,Positive,Negative,Negative,FALSE,FALSE
694,Positive,Positive,Positive,TRUE,TRUE
695,Positive,Negative,Positive,FALSE,TRUE
696,Positive,Positive,Positive,TRUE,TRUE
697,Positive,Positive,Positive,TRUE,TRUE
698,Neutral,Neutral,Negative,TRUE,FALSE
699,Negative,Negative,Negative,TRUE,TRUE
700,Positive,Neutral,Positive,FALSE,TRUE
701,Positive,Neutral,Positive,FALSE,TRUE
702,Positive,Positive,Positive,TRUE,TRUE
703,Positive,Positive,Positive,TRUE,TRUE
704,Positive,Positive,Positive,TRUE,TRUE
705,Neutral,Neutral,Negative,TRUE,FALSE
706,Negative,Negative,Negative,TRUE,TRUE
707,Positive,Neutral,Negative,FALSE,FALSE
708,Positive,Positive,Positive,TRUE,TRUE
709,Positive,Positive,Positive,TRUE,TRUE
710,Negative,Negative,Negative,TRUE,TRUE
711,Positive,Positive,Positive,TRUE,TRUE
712,Positive,Neutral,Positive,FALSE,TRUE
713,Negative,Negative,Negative,TRUE,TRUE
714,Positive,Negative,Negative,FALSE,FALSE
715,Negative,Negative,Negative,TRUE,TRUE
716,Positive,Positive,Positive,TRUE,TRUE
717,Negative,Negative,Negative,TRUE,TRUE
718,Negative,Negative,Negative,TRUE,TRUE
719,Positive,Positive,Positive,TRUE,TRUE
720,Positive,Positive,Positive,TRUE,TRUE
721,Negative,Neutral,Negative,FALSE,TRUE
722,Positive,Positive,Positive,TRUE,TRUE
723,Positive,Negative,Negative,FALSE,FALSE
724,Positive,Positive,Positive,TRUE,TRUE
725,Positive,Neutral,Positive,FALSE,TRUE
726,Positive,Positive,Positive,TRUE,TRUE
727,Negative,Negative,Negative,TRUE,TRUE
728,Positive,Neutral,Negative,FALSE,FALSE
729,Positive,Negative,Negative,FALSE,FALSE
730,Negative,Negative,Negative,TRUE,TRUE
731,Positive,Positive,Positive,TRUE,TRUE
732,Positive,Positive,Negative,TRUE,FALSE
733,Negative,Negative,Negative,TRUE,TRUE
734,Positive,Positive,Positive,TRUE,TRUE
735,Negative,Negative,Negative,TRUE,TRUE
736,Negative,Negative,Negative,TRUE,TRUE
737,Positive,Negative,Negative,FALSE,FALSE
738,Positive,Neutral,Negative,FALSE,FALSE
739,Negative,Neutral,Positive,FALSE,FALSE
740,Positive,Neutral,Positive,FALSE,TRUE
741,Negative,Negative,Negative,TRUE,TRUE
742,Positive,Positive,Positive,TRUE,TRUE
743,Positive,Positive,Positive,TRUE,TRUE
744,Negative,Positive,Positive,FALSE,FALSE
745,Positive,Positive,Positive,TRUE,TRUE
746,Positive,Positive,Positive,TRUE,TRUE
747,Negative,Negative,Negative,TRUE,TRUE
748,Negative,Neutral,Negative,FALSE,TRUE
749,Positive,Positive,Positive,TRUE,TRUE
750,Negative,Negative,Negative,TRUE,TRUE
751,Negative,Neutral,Negative,FALSE,TRUE
752,Positive,Positive,Positive,TRUE,TRUE
753,Positive,Positive,Positive,TRUE,TRUE
754,Positive,Positive,Positive,TRUE,TRUE
755,Positive,Positive,Positive,TRUE,TRUE
756,Neutral,Negative,Negative,FALSE,FALSE
757,Positive,Negative,Negative,FALSE,FALSE
758,Negative,Negative,Negative,TRUE,TRUE
759,Negative,Neutral,Negative,FALSE,TRUE
760,Positive,Positive,Positive,TRUE,TRUE
761,Positive,Positive,Positive,TRUE,TRUE
762,Positive,Positive,Positive,TRUE,TRUE
763,Negative,Neutral,Positive,FALSE,FALSE
764,Negative,Neutral,Negative,FALSE,TRUE
765,Negative,Neutral,Positive,FALSE,FALSE
766,Negative,Negative,Positive,TRUE,FALSE
767,Positive,Positive,Negative,TRUE,FALSE
768,Positive,Neutral,Positive,FALSE,TRUE
769,Positive,Neutral,Positive,FALSE,TRUE
770,Positive,Positive,Positive,TRUE,TRUE
771,Positive,Positive,Positive,TRUE,TRUE
772,Positive,Neutral,Positive,FALSE,TRUE
773,Positive,Negative,Positive,FALSE,TRUE
774,Positive,Negative,Positive,FALSE,TRUE
775,Positive,Negative,Negative,FALSE,FALSE
776,Positive,Positive,Positive,TRUE,TRUE
777,Positive,Positive,Positive,TRUE,TRUE
778,Positive,Neutral,Negative,FALSE,FALSE
779,Negative,Negative,Negative,TRUE,TRUE
780,Negative,Neutral,Negative,FALSE,TRUE
781,Positive,Positive,Positive,TRUE,TRUE
782,Negative,Negative,Negative,TRUE,TRUE
783,Positive,Neutral,Positive,FALSE,TRUE
784,Positive,Positive,Positive,TRUE,TRUE
785,Negative,Negative,Negative,TRUE,TRUE
786,Positive,Neutral,Negative,FALSE,FALSE
787,Negative,Neutral,Negative,FALSE,TRUE
788,Positive,Positive,Positive,TRUE,TRUE
789,Positive,Positive,Positive,TRUE,TRUE
790,Positive,Positive,Positive,TRUE,TRUE
791,Negative,Negative,Negative,TRUE,TRUE
792,Positive,Neutral,Negative,FALSE,FALSE
793,Negative,Negative,Negative,TRUE,TRUE
794,Positive,Positive,Positive,TRUE,TRUE
795,Positive,Positive,Positive,TRUE,TRUE
796,Positive,Neutral,Negative,FALSE,FALSE
797,Positive,Negative,Negative,FALSE,FALSE
798,Positive,Positive,Positive,TRUE,TRUE
799,Positive,Positive,Positive,TRUE,TRUE
800,Negative,Neutral,Negative,FALSE,TRUE
801,Positive,Negative,Negative,FALSE,FALSE
802,Negative,Positive,Positive,FALSE,FALSE
803,Positive,Neutral,Negative,FALSE,FALSE
804,Negative,Negative,Negative,TRUE,TRUE
805,Positive,Positive,Positive,TRUE,TRUE
806,Positive,Positive,Positive,TRUE,TRUE
807,Positive,Negative,Negative,FALSE,FALSE
808,Positive,Positive,Positive,TRUE,TRUE
809,Positive,Positive,Positive,TRUE,TRUE
810,Negative,Negative,Negative,TRUE,TRUE
811,Positive,Positive,Positive,TRUE,TRUE
812,Positive,Positive,Positive,TRUE,TRUE
813,Positive,Positive,Positive,TRUE,TRUE
814,Positive,Positive,Positive,TRUE,TRUE
815,Positive,Neutral,Positive,FALSE,TRUE
816,Positive,Negative,Neutral,FALSE,FALSE
817,Negative,Neutral,Negative,FALSE,TRUE
818,Negative,Negative,Negative,TRUE,TRUE
819,Negative,Negative,Negative,TRUE,TRUE
820,Positive,Neutral,Positive,FALSE,TRUE
821,Positive,Positive,Positive,TRUE,TRUE
822,Positive,Positive,Positive,TRUE,TRUE
823,Negative,Positive,Negative,FALSE,TRUE
824,Positive,Neutral,Negative,FALSE,FALSE
825,Positive,Positive,Positive,TRUE,TRUE
826,Positive,Neutral,Positive,FALSE,TRUE
827,Negative,Negative,Negative,TRUE,TRUE
828,Negative,Negative,Negative,TRUE,TRUE
829,Positive,Positive,Positive,TRUE,TRUE
830,Negative,Negative,Negative,TRUE,TRUE
831,Positive,Positive,Positive,TRUE,TRUE
832,Positive,Negative,Negative,FALSE,FALSE
833,Positive,Positive,Positive,TRUE,TRUE
834,Negative,Negative,Negative,TRUE,TRUE
835,Positive,Positive,Positive,TRUE,TRUE
836,Negative,Neutral,Positive,FALSE,FALSE
837,Positive,Positive,Positive,TRUE,TRUE
838,Positive,Negative,Positive,FALSE,TRUE
839,Positive,Positive,Positive,TRUE,TRUE
840,Negative,Negative,Negative,TRUE,TRUE
841,Positive,Neutral,Positive,FALSE,TRUE
842,Positive,Positive,Positive,TRUE,TRUE
843,Positive,Positive,Positive,TRUE,TRUE
844,Positive,Neutral,Positive,FALSE,TRUE
845,Negative,Neutral,Negative,FALSE,TRUE
846,Positive,Negative,Negative,FALSE,FALSE
847,Positive,Positive,Negative,TRUE,FALSE
848,Positive,Neutral,Negative,FALSE,FALSE
849,Negative,Negative,Negative,TRUE,TRUE
850,Positive,Neutral,Positive,FALSE,TRUE
851,Negative,Negative,Negative,TRUE,TRUE
852,Negative,Negative,Negative,TRUE,TRUE
853,Negative,Negative,Negative,TRUE,TRUE
854,Positive,Positive,Positive,TRUE,TRUE
855,Negative,Negative,Negative,TRUE,TRUE
856,Neutral,Neutral,Positive,TRUE,FALSE
857,Positive,Positive,Positive,TRUE,TRUE
858,Positive,Positive,Positive,TRUE,TRUE
859,Positive,Neutral,Negative,FALSE,FALSE
860,Positive,Positive,Positive,TRUE,TRUE
861,Negative,Negative,Negative,TRUE,TRUE
862,Positive,Neutral,Negative,FALSE,FALSE
863,Positive,Positive,Positive,TRUE,TRUE
864,Positive,Positive,Positive,TRUE,TRUE
865,Negative,Negative,Negative,TRUE,TRUE
866,Positive,Neutral,Negative,FALSE,FALSE
867,Negative,Negative,Negative,TRUE,TRUE
868,Positive,Positive,Positive,TRUE,TRUE
869,Positive,Neutral,Positive,FALSE,TRUE
870,Positive,Neutral,Negative,FALSE,FALSE
871,Positive,Positive,Positive,TRUE,TRUE
872,Positive,Negative,Negative,FALSE,FALSE
873,Positive,Positive,Negative,TRUE,FALSE
874,Negative,Positive,Positive,FALSE,FALSE
875,Negative,Neutral,Negative,FALSE,TRUE
876,Negative,Neutral,Negative,FALSE,TRUE
877,Positive,Positive,Positive,TRUE,TRUE
878,Positive,Positive,Positive,TRUE,TRUE
879,Positive,Negative,Positive,FALSE,TRUE
880,Positive,Positive,Positive,TRUE,TRUE
881,Negative,Negative,Negative,TRUE,TRUE
882,Positive,Negative,Negative,FALSE,FALSE
883,Negative,Negative,Negative,TRUE,TRUE
884,Positive,Positive,Positive,TRUE,TRUE
885,Negative,Neutral,Neutral,FALSE,FALSE
886,Positive,Positive,Positive,TRUE,TRUE
887,Positive,Positive,Positive,TRUE,TRUE
888,Negative,Neutral,Negative,FALSE,TRUE
889,Positive,Positive,Positive,TRUE,TRUE
890,Negative,Negative,Negative,TRUE,TRUE
891,Positive,Positive,Positive,TRUE,TRUE
892,Positive,Negative,Negative,FALSE,FALSE
893,Positive,Negative,Positive,FALSE,TRUE
894,Negative,Neutral,Negative,FALSE,TRUE
895,Positive,Positive,Positive,TRUE,TRUE
896,Positive,Neutral,Positive,FALSE,TRUE
897,Negative,Neutral,Negative,FALSE,TRUE
898,Positive,Neutral,Negative,FALSE,FALSE
899,Positive,Positive,Positive,TRUE,TRUE
900,Positive,Neutral,Positive,FALSE,TRUE
901,Positive,Negative,Negative,FALSE,FALSE
902,Positive,Positive,Negative,TRUE,FALSE
903,Positive,Neutral,Positive,FALSE,TRUE
904,Negative,Negative,Negative,TRUE,TRUE
905,Positive,Positive,Positive,TRUE,TRUE
906,Positive,Positive,Positive,TRUE,TRUE
907,Positive,Positive,Positive,TRUE,TRUE
908,Negative,Negative,Negative,TRUE,TRUE
909,Positive,Positive,Positive,TRUE,TRUE
910,Negative,Negative,Negative,TRUE,TRUE
911,Negative,Negative,Negative,TRUE,TRUE
912,Positive,Positive,Positive,TRUE,TRUE
913,Positive,Negative,Positive,FALSE,TRUE
914,Positive,Positive,Positive,TRUE,TRUE
915,Positive,Positive,Positive,TRUE,TRUE
916,Positive,Positive,Positive,TRUE,TRUE
917,Positive,Negative,Negative,FALSE,FALSE
918,Positive,Neutral,Positive,FALSE,TRUE
919,Positive,Positive,Positive,TRUE,TRUE
920,Positive,Positive,Positive,TRUE,TRUE
921,Positive,Positive,Positive,TRUE,TRUE
922,Negative,Neutral,Neutral,FALSE,FALSE
923,Negative,Negative,Negative,TRUE,TRUE
924,Positive,Neutral,Positive,FALSE,TRUE
925,Positive,Neutral,Positive,FALSE,TRUE
926,Positive,Positive,Negative,TRUE,FALSE
927,Positive,Negative,Negative,FALSE,FALSE
928,Negative,Neutral,Negative,FALSE,TRUE
929,Negative,Negative,Negative,TRUE,TRUE
930,Negative,Neutral,Positive,FALSE,FALSE
931,Positive,Neutral,Positive,FALSE,TRUE
932,Positive,Positive,Positive,TRUE,TRUE
933,Positive,Negative,Positive,FALSE,TRUE
934,Positive,Positive,Positive,TRUE,TRUE
935,Negative,Negative,Negative,TRUE,TRUE
936,Positive,Positive,Negative,TRUE,FALSE
937,Positive,Positive,Positive,TRUE,TRUE
938,Positive,Positive,Positive,TRUE,TRUE
939,Neutral,Neutral,Neutral,TRUE,TRUE
940,Positive,Negative,Negative,FALSE,FALSE
941,Positive,Neutral,Positive,FALSE,TRUE
942,Negative,Neutral,Negative,FALSE,TRUE
943,Negative,Negative,Negative,TRUE,TRUE
944,Positive,Neutral,Negative,FALSE,FALSE
945,Positive,Neutral,Negative,FALSE,FALSE
946,Negative,Negative,Negative,TRUE,TRUE
947,Positive,Positive,Positive,TRUE,TRUE
948,Positive,Negative,Positive,FALSE,TRUE
949,Positive,Neutral,Negative,FALSE,FALSE
950,Positive,Negative,Negative,FALSE,FALSE
951,Positive,Negative,Negative,FALSE,FALSE
952,Positive,Positive,Positive,TRUE,TRUE
953,Positive,Positive,Positive,TRUE,TRUE
954,Positive,Neutral,Positive,FALSE,TRUE
955,Positive,Negative,Positive,FALSE,TRUE
956,Positive,Neutral,Positive,FALSE,TRUE
957,Positive,Neutral,Neutral,FALSE,FALSE
958,Positive,Positive,Positive,TRUE,TRUE
959,Positive,Positive,Negative,TRUE,FALSE
960,Neutral,Neutral,Positive,TRUE,FALSE
961,Positive,Neutral,Neutral,FALSE,FALSE
962,Negative,Negative,Negative,TRUE,TRUE
963,Positive,Negative,Negative,FALSE,FALSE
964,Positive,Positive,Positive,TRUE,TRUE
965,Negative,Negative,Negative,TRUE,TRUE
966,Neutral,Negative,Negative,FALSE,FALSE
967,Negative,Negative,Negative,TRUE,TRUE
968,Positive,Positive,Positive,TRUE,TRUE
969,Positive,Negative,Negative,FALSE,FALSE
970,Positive,Neutral,Negative,FALSE,FALSE
971,Positive,Positive,Positive,TRUE,TRUE
972,Neutral,Neutral,Negative,TRUE,FALSE
973,Positive,Positive,Positive,TRUE,TRUE
974,Positive,Positive,Negative,TRUE,FALSE
975,Positive,Positive,Positive,TRUE,TRUE
976,Positive,Positive,Positive,TRUE,TRUE
977,Negative,Neutral,Positive,FALSE,FALSE
978,Negative,Neutral,Negative,FALSE,TRUE
979,Positive,Positive,Positive,TRUE,TRUE
980,Positive,Positive,Positive,TRUE,TRUE
981,Negative,Neutral,Negative,FALSE,TRUE
982,Positive,Neutral,Neutral,FALSE,FALSE
983,Positive,Positive,Positive,TRUE,TRUE
984,Positive,Positive,Negative,TRUE,FALSE
985,Positive,Positive,Positive,TRUE,TRUE
986,Positive,Positive,Positive,TRUE,TRUE
987,Positive,Neutral,Positive,FALSE,TRUE
988,Positive,Positive,Positive,TRUE,TRUE
989,Negative,Negative,Negative,TRUE,TRUE
990,Positive,Positive,Positive,TRUE,TRUE
991,Positive,Neutral,Negative,FALSE,FALSE
992,Positive,Neutral,Positive,FALSE,TRUE
993,Negative,Negative,Negative,TRUE,TRUE
994,Positive,Neutral,Positive,FALSE,TRUE
995,Positive,Neutral,Positive,FALSE,TRUE
996,Negative,Negative,Negative,TRUE,TRUE
997,Negative,Neutral,Negative,FALSE,TRUE
998,Positive,Positive,Positive,TRUE,TRUE
999,Negative,Negative,Negative,TRUE,TRUE
1000,Positive,Positive,Negative,TRUE,FALSE
1001,Positive,Neutral,Negative,FALSE,FALSE
1002,Positive,Negative,Negative,FALSE,FALSE
1003,Positive,Neutral,Positive,FALSE,TRUE
1004,Positive,Positive,Positive,TRUE,TRUE
1005,Positive,Negative,Negative,FALSE,FALSE
1006,Positive,Positive,Positive,TRUE,TRUE
1007,Positive,Negative,Negative,FALSE,FALSE
1008,Neutral,Neutral,Negative,TRUE,FALSE
1009,Positive,Neutral,Positive,FALSE,TRUE
1010,Positive,Positive,Negative,TRUE,FALSE
1011,Positive,Positive,Positive,TRUE,TRUE
1012,Neutral,Neutral,Negative,TRUE,FALSE
1013,Negative,Negative,Negative,TRUE,TRUE
1014,Positive,Positive,Positive,TRUE,TRUE
1015,Positive,Positive,Positive,TRUE,TRUE
1016,Positive,Negative,Negative,FALSE,FALSE
1017,Negative,Neutral,Positive,FALSE,FALSE
1018,Positive,Positive,Positive,TRUE,TRUE
1019,Positive,Positive,Positive,TRUE,TRUE
1020,Positive,Positive,Positive,TRUE,TRUE
1021,Positive,Positive,Positive,TRUE,TRUE
1022,Positive,Neutral,Positive,FALSE,TRUE
1023,Positive,Positive,Negative,TRUE,FALSE
1024,Positive,Positive,Positive,TRUE,TRUE
1025,Negative,Negative,Negative,TRUE,TRUE
1026,Positive,Neutral,Positive,FALSE,TRUE
1027,Positive,Positive,Positive,TRUE,TRUE
1028,Positive,Negative,Negative,FALSE,FALSE
1029,Positive,Positive,Positive,TRUE,TRUE
1030,Positive,Negative,Positive,FALSE,TRUE
1031,Negative,Negative,Negative,TRUE,TRUE
1032,Positive,Neutral,Positive,FALSE,TRUE
1033,Negative,Neutral,Negative,FALSE,TRUE
1034,Positive,Positive,Positive,TRUE,TRUE
1035,Negative,Neutral,Negative,FALSE,TRUE
1036,Negative,Negative,Negative,TRUE,TRUE
1037,Positive,Positive,Positive,TRUE,TRUE
1038,Positive,Positive,Positive,TRUE,TRUE
1039,Negative,Negative,Positive,TRUE,FALSE
1040,Positive,Positive,Positive,TRUE,TRUE
1041,Positive,Positive,Positive,TRUE,TRUE
1042,Positive,Neutral,Positive,FALSE,TRUE
1043,Positive,Positive,Negative,TRUE,FALSE
1044,Positive,Negative,Negative,FALSE,FALSE
1045,Negative,Neutral,Negative,FALSE,TRUE
1046,Positive,Positive,Positive,TRUE,TRUE
1047,Positive,Positive,Positive,TRUE,TRUE
1048,Positive,Neutral,Positive,FALSE,TRUE
1049,Positive,Neutral,Positive,FALSE,TRUE
1050,Positive,Positive,Positive,TRUE,TRUE
1051,Positive,Negative,Negative,FALSE,FALSE
1052,Positive,Positive,Positive,TRUE,TRUE
1053,Positive,Neutral,Negative,FALSE,FALSE
1054,Positive,Positive,Positive,TRUE,TRUE
1055,Positive,Negative,Negative,FALSE,FALSE
1056,Negative,Negative,Negative,TRUE,TRUE
1057,Positive,Positive,Positive,TRUE,TRUE
1058,Neutral,Positive,Positive,FALSE,FALSE
1059,Positive,Negative,Negative,FALSE,FALSE
1060,Positive,Positive,Negative,TRUE,FALSE
1061,Positive,Positive,Positive,TRUE,TRUE
1062,Negative,Neutral,Negative,FALSE,TRUE
1063,Positive,Negative,Positive,FALSE,TRUE
